代码,名称,日期,开盘价(元),最高价(元),最低价(元),收盘价(元),涨跌幅,成交额(百万),成交量(股)
SPX.GI,标普500,2008-05-12,1389.4,1404.06,1386.2,1403.58,0.011,0,4266890900
SPX.GI,标普500,2008-05-13,1404.4,1406.3,1396.26,1403.04,-0.0004,0,4760049900
SPX.GI,标普500,2008-05-14,1405.65,1420.19,1405.65,1408.66,0.004,0,4912876200
SPX.GI,标普500,2008-05-15,1408.36,1424.4,1406.87,1423.57,0.0106,0,4806265100
SPX.GI,标普500,2008-05-16,1423.89,1425.82,1414.35,1425.35,0.0013,0,5039535400
SPX.GI,标普500,2008-05-19,1425.28,1440.24,1421.63,1426.63,0.0009,0,4919935300
SPX.GI,标普500,2008-05-20,1424.49,1424.49,1409.09,1413.4,-0.0093,0,4927231400
SPX.GI,标普500,2008-05-21,1414.06,1419.12,1388.81,1390.71,-0.0161,0,5544491200
SPX.GI,标普500,2008-05-22,1390.83,1399.07,1390.23,1394.35,0.0026,0,4763905900
SPX.GI,标普500,2008-05-23,1392.2,1392.2,1373.72,1375.93,-0.0132,0,4263371300
SPX.GI,标普500,2008-05-27,1375.97,1387.4,1373.07,1385.35,0.0068,0,4329485900
SPX.GI,标普500,2008-05-28,1386.54,1391.25,1378.16,1390.84,0.004,0,4680598200
SPX.GI,标普500,2008-05-29,1390.5,1406.32,1388.59,1398.26,0.0053,0,4709789900
SPX.GI,标普500,2008-05-30,1398.36,1404.46,1398.08,1400.38,0.0015,0,4987729600
SPX.GI,标普500,2008-06-02,1399.62,1399.62,1377.79,1385.67,-0.0105,0,4606470000
SPX.GI,标普500,2008-06-03,1386.42,1393.12,1370.12,1377.65,-0.0058,0,5281399100
SPX.GI,标普500,2008-06-04,1376.26,1388.18,1371.74,1377.2,-0.0003,0,5236995000
SPX.GI,标普500,2008-06-05,1377.48,1404.05,1377.48,1404.05,0.0195,0,5443553200
SPX.GI,标普500,2008-06-06,1400.06,1400.06,1359.9,1360.68,-0.0309,0,5663584700
SPX.GI,标普500,2008-06-09,1360.83,1370.63,1350.62,1361.76,0.0008,0,5074307000
SPX.GI,标普500,2008-06-10,1358.98,1366.84,1351.56,1358.44,-0.0024,0,5363432200
SPX.GI,标普500,2008-06-11,1357.09,1357.09,1335.47,1335.49,-0.0169,0,5477983200
SPX.GI,标普500,2008-06-12,1335.78,1353.03,1331.29,1339.87,0.0033,0,5516299700
SPX.GI,标普500,2008-06-13,1341.81,1360.03,1341.71,1360.03,0.015,0,5047817500
SPX.GI,标普500,2008-06-16,1358.85,1364.7,1352.07,1360.14,0.0001,0,4635215900
SPX.GI,标普500,2008-06-17,1360.71,1366.59,1350.54,1350.93,-0.0068,0,4657581900
SPX.GI,标普500,2008-06-18,1349.59,1349.59,1333.4,1337.81,-0.0097,0,5430164000
SPX.GI,标普500,2008-06-19,1336.89,1347.66,1330.5,1342.83,0.0038,0,5734128100
SPX.GI,标普500,2008-06-20,1341.02,1341.02,1314.46,1317.93,-0.0185,0,6665515400
SPX.GI,标普500,2008-06-23,1319.77,1323.78,1315.31,1318,0.0001,0,5029974600
SPX.GI,标普500,2008-06-24,1317.23,1326.02,1304.42,1314.29,-0.0028,0,5640634300
SPX.GI,标普500,2008-06-25,1314.54,1335.63,1314.54,1321.97,0.0058,0,5786636700
SPX.GI,标普500,2008-06-26,1316.29,1316.29,1283.15,1283.15,-0.0294,0,6160065800
SPX.GI,标普500,2008-06-27,1283.6,1289.45,1272,1278.38,-0.0037,0,8657762800
SPX.GI,标普500,2008-06-30,1278.06,1290.31,1274.86,1280,0.0013,0,5865927700
SPX.GI,标普500,2008-07-01,1276.69,1285.31,1260.68,1284.91,0.0038,0,7023596000
SPX.GI,标普500,2008-07-02,1285.82,1292.17,1261.51,1261.52,-0.0182,0,6370858300
SPX.GI,标普500,2008-07-03,1262.96,1271.48,1252.01,1262.9,0.0011,0,3902405000
SPX.GI,标普500,2008-07-07,1262.9,1273.95,1240.68,1252.31,-0.0084,0,6319670300
SPX.GI,标普500,2008-07-08,1251.84,1274.17,1242.84,1273.7,0.0171,0,7078240400
SPX.GI,标普500,2008-07-09,1273.38,1277.36,1244.57,1244.69,-0.0228,0,6142757200
SPX.GI,标普500,2008-07-10,1245.25,1257.65,1236.76,1253.39,0.007,0,6399223300
SPX.GI,标普500,2008-07-11,1248.66,1257.27,1225.35,1239.49,-0.0111,0,6711825400
SPX.GI,标普500,2008-07-14,1241.61,1253.5,1225.01,1228.3,-0.009,0,5486905100
SPX.GI,标普500,2008-07-15,1226.83,1234.35,1200.44,1214.91,-0.0109,0,7824814500
SPX.GI,标普500,2008-07-16,1214.65,1245.52,1211.39,1245.36,0.0251,0,7429869400
SPX.GI,标普500,2008-07-17,1246.31,1262.31,1241.49,1260.32,0.012,0,7996025200
SPX.GI,标普500,2008-07-18,1258.22,1262.23,1251.81,1260.68,0.0003,0,6309237500
SPX.GI,标普500,2008-07-21,1261.82,1267.74,1255.7,1260,-0.0005,0,5108692700
SPX.GI,标普500,2008-07-22,1257.08,1277.42,1248.83,1277,0.0135,0,7062602000
SPX.GI,标普500,2008-07-23,1278.87,1291.17,1276.06,1282.19,0.0041,0,7556355400
SPX.GI,标普500,2008-07-24,1283.22,1283.22,1251.48,1252.54,-0.0231,0,6902917500
SPX.GI,标普500,2008-07-25,1253.51,1263.23,1251.75,1257.76,0.0042,0,5384635800
SPX.GI,标普500,2008-07-28,1257.76,1260.09,1234.37,1234.37,-0.0186,0,5144122700
SPX.GI,标普500,2008-07-29,1236.38,1263.2,1236.38,1263.2,0.0234,0,6233189500
SPX.GI,标普500,2008-07-30,1264.52,1284.33,1264.52,1284.26,0.0167,0,6463394100
SPX.GI,标普500,2008-07-31,1281.37,1284.93,1265.97,1267.38,-0.0131,0,6308736800
SPX.GI,标普500,2008-08-01,1269.42,1270.52,1254.54,1260.31,-0.0056,0,5647376900
SPX.GI,标普500,2008-08-04,1260.16,1260.49,1247.45,1249.01,-0.009,0,5458984400
SPX.GI,标普500,2008-08-05,1254.87,1284.88,1254.67,1284.88,0.0287,0,6624956500
SPX.GI,标普500,2008-08-06,1283.99,1291.67,1276,1289.19,0.0034,0,6004789000
SPX.GI,标普500,2008-08-07,1286.51,1286.51,1264.29,1266.07,-0.0179,0,6282100300
SPX.GI,标普500,2008-08-08,1266.29,1297.85,1262.11,1296.32,0.0239,0,5979307000
SPX.GI,标普500,2008-08-11,1294.42,1313.15,1291.41,1305.32,0.0069,0,6224356800
SPX.GI,标普500,2008-08-12,1304.79,1304.79,1285.64,1289.59,-0.0121,0,5609495300
SPX.GI,标普500,2008-08-13,1288.64,1294.03,1274.86,1285.83,-0.0029,0,5660280600
SPX.GI,标普500,2008-08-14,1282.11,1300.11,1276.84,1292.93,0.0055,0,4904564900
SPX.GI,标普500,2008-08-15,1293.85,1302.05,1290.74,1298.2,0.0041,0,4938600600
SPX.GI,标普500,2008-08-18,1298.14,1300.22,1274.51,1278.6,-0.0151,0,4458629500
SPX.GI,标普500,2008-08-19,1276.65,1276.65,1263.11,1266.69,-0.0093,0,4805604000
SPX.GI,标普500,2008-08-20,1267.34,1276.01,1261.16,1274.54,0.0062,0,4962343300
SPX.GI,标普500,2008-08-21,1271.07,1281.4,1265.22,1277.72,0.0025,0,4380983100
SPX.GI,标普500,2008-08-22,1277.59,1293.09,1277.59,1292.2,0.0113,0,3874887600
SPX.GI,标普500,2008-08-25,1290.47,1290.47,1264.87,1266.84,-0.0196,0,3762007200
SPX.GI,标普500,2008-08-26,1267.03,1275.65,1263.21,1271.51,0.0037,0,3972577600
SPX.GI,标普500,2008-08-27,1271.29,1285.05,1270.03,1281.66,0.008,0,3969833800
SPX.GI,标普500,2008-08-28,1283.79,1300.68,1283.79,1300.68,0.0148,0,4379726100
SPX.GI,标普500,2008-08-29,1296.49,1297.59,1282.74,1282.83,-0.0137,0,3899857200
SPX.GI,标普500,2008-09-02,1287.83,1303.04,1272.2,1277.58,-0.0041,0,5506331500
SPX.GI,标普500,2008-09-03,1276.61,1280.6,1265.59,1274.98,-0.002,0,5888897700
SPX.GI,标普500,2008-09-04,1271.8,1271.8,1232.83,1236.83,-0.0299,0,6322230600
SPX.GI,标普500,2008-09-05,1233.21,1244.94,1217.23,1242.31,0.0044,0,5961572500
SPX.GI,标普500,2008-09-08,1249.5,1274.42,1247.12,1267.79,0.0205,0,7240739000
SPX.GI,标普500,2008-09-09,1267.98,1268.66,1224.51,1224.51,-0.0341,0,7703449900
SPX.GI,标普500,2008-09-10,1227.5,1243.9,1221.6,1232.04,0.0061,0,6661680900
SPX.GI,标普500,2008-09-11,1229.04,1249.98,1211.54,1249.05,0.0138,0,6905961000
SPX.GI,标普500,2008-09-12,1245.88,1255.09,1233.81,1251.7,0.0021,0,6279368900
SPX.GI,标普500,2008-09-15,1250.92,1250.92,1192.7,1192.7,-0.0471,0,8180256600
SPX.GI,标普500,2008-09-16,1188.31,1214.84,1169.28,1213.59,0.0175,0,10475172700
SPX.GI,标普500,2008-09-17,1210.34,1210.34,1155.88,1156.39,-0.0471,0,10318252100
SPX.GI,标普500,2008-09-18,1157.08,1211.14,1133.5,1206.51,0.0433,0,11981242100
SPX.GI,标普500,2008-09-19,1213.11,1265.12,1213.11,1255.08,0.0403,0,11232110700
SPX.GI,标普500,2008-09-22,1255.37,1255.37,1205.61,1207.09,-0.0382,0,6069451600
SPX.GI,标普500,2008-09-23,1207.61,1221.15,1187.06,1188.22,-0.0156,0,5753638700
SPX.GI,标普500,2008-09-24,1188.79,1197.41,1179.79,1185.87,-0.002,0,5153772700
SPX.GI,标普500,2008-09-25,1187.87,1220.03,1187.87,1209.18,0.0197,0,5641900300
SPX.GI,标普500,2008-09-26,1204.47,1215.77,1187.54,1213.01,0.0032,0,5409160400
SPX.GI,标普500,2008-09-29,1209.07,1209.07,1106.39,1106.39,-0.0879,0,8010652200
SPX.GI,标普500,2008-09-30,1113.78,1168.03,1113.78,1166.36,0.0542,0,6666961300
SPX.GI,标普500,2008-10-01,1164.17,1167.03,1140.77,1161.06,-0.0045,0,5954344100
SPX.GI,标普500,2008-10-02,1160.64,1160.64,1111.43,1114.28,-0.0403,0,7067426600
SPX.GI,标普500,2008-10-03,1115.16,1153.82,1098.14,1099.23,-0.0135,0,7537392400
SPX.GI,标普500,2008-10-06,1097.56,1097.56,1007.97,1056.89,-0.0385,0,9574665500
SPX.GI,标普500,2008-10-07,1057.6,1072.91,996.23,996.23,-0.0574,0,8401671000
SPX.GI,标普500,2008-10-08,988.91,1021.06,970.97,984.94,-0.0113,0,10432990700
SPX.GI,标普500,2008-10-09,988.42,1005.25,909.19,909.92,-0.0762,0,9528234900
SPX.GI,标普500,2008-10-10,902.31,936.36,839.8,899.22,-0.0118,0,13359687900
SPX.GI,标普500,2008-10-13,912.75,1006.93,912.75,1003.35,0.1158,0,8400462500
SPX.GI,标普500,2008-10-14,1009.97,1044.31,972.07,998.01,-0.0053,0,9252451300
SPX.GI,标普500,2008-10-15,994.6,994.6,903.99,907.84,-0.0903,0,7811061900
SPX.GI,标普500,2008-10-16,909.53,947.71,865.83,946.43,0.0425,0,9694402500
SPX.GI,标普500,2008-10-17,942.29,984.64,918.74,940.55,-0.0062,0,7959745800
SPX.GI,标普500,2008-10-20,943.51,985.4,943.51,985.4,0.0477,0,6130827800
SPX.GI,标普500,2008-10-21,980.4,985.44,952.47,955.05,-0.0308,0,6196756900
SPX.GI,标普500,2008-10-22,951.67,951.67,875.81,896.78,-0.061,0,7490015900
SPX.GI,标普500,2008-10-23,899.08,922.83,858.44,908.11,0.0126,0,8907737300
SPX.GI,标普500,2008-10-24,895.22,896.3,852.85,876.77,-0.0345,0,7624339200
SPX.GI,标普500,2008-10-27,874.28,893.78,846.75,848.92,-0.0318,0,6589070300
SPX.GI,标普500,2008-10-28,848.92,940.51,845.27,940.51,0.1079,0,8455652400
SPX.GI,标普500,2008-10-29,939.51,969.97,922.26,930.09,-0.0111,0,8291681100
SPX.GI,标普500,2008-10-30,939.38,963.23,928.5,954.09,0.0258,0,7372129000
SPX.GI,标普500,2008-10-31,953.11,984.38,944.59,968.75,0.0154,0,7517785100
SPX.GI,标普500,2008-11-03,968.67,975.57,958.82,966.3,-0.0025,0,5445135200
SPX.GI,标普500,2008-11-04,971.31,1007.51,971.31,1005.75,0.0408,0,6761988100
SPX.GI,标普500,2008-11-05,1001.84,1001.84,949.86,952.77,-0.0527,0,6551306800
SPX.GI,标普500,2008-11-06,952.4,952.4,899.73,904.88,-0.0503,0,7325978200
SPX.GI,标普500,2008-11-07,907.44,931.46,906.9,930.99,0.0289,0,5871768500
SPX.GI,标普500,2008-11-10,936.75,951.95,907.47,919.21,-0.0127,0,5425453600
SPX.GI,标普500,2008-11-11,917.15,917.15,884.9,898.95,-0.022,0,5985088500
SPX.GI,标普500,2008-11-12,893.39,893.39,850.48,852.3,-0.0519,0,6908832600
SPX.GI,标普500,2008-11-13,853.13,913.01,818.69,911.29,0.0692,0,9480101500
SPX.GI,标普500,2008-11-14,904.36,916.88,869.88,873.29,-0.0417,0,7071910800
SPX.GI,标普500,2008-11-17,873.23,882.29,848.98,850.75,-0.0258,0,5894295100
SPX.GI,标普500,2008-11-18,852.34,865.9,826.84,859.12,0.0098,0,7326735700
SPX.GI,标普500,2008-11-19,859.03,864.57,806.18,806.58,-0.0612,0,7804044100
SPX.GI,标普500,2008-11-20,805.87,820.52,747.78,752.44,-0.0671,0,10643529800
SPX.GI,标普500,2008-11-21,755.84,801.2,741.02,800.03,0.0632,0,11177805100
SPX.GI,标普500,2008-11-24,801.2,865.6,801.2,851.81,0.0647,0,9267414900
SPX.GI,标普500,2008-11-25,853.4,868.94,834.99,857.39,0.0066,0,8179143300
SPX.GI,标普500,2008-11-26,852.9,887.68,841.37,887.68,0.0353,0,6611202400
SPX.GI,标普500,2008-11-28,886.89,896.25,881.21,896.24,0.0096,0,2956935300
SPX.GI,标普500,2008-12-01,888.61,888.61,815.69,816.21,-0.0893,0,6853964800
SPX.GI,标普500,2008-12-02,817.94,850.54,817.94,848.81,0.0399,0,7244376000
SPX.GI,标普500,2008-12-03,843.6,873.12,827.6,870.74,0.0258,0,7412693800
SPX.GI,标普500,2008-12-04,869.75,875.6,833.6,845.22,-0.0293,0,6885705700
SPX.GI,标普500,2008-12-05,844.43,879.42,818.41,876.07,0.0365,0,7284222000
SPX.GI,标普500,2008-12-08,882.71,918.57,882.71,909.7,0.0384,0,7738555700
SPX.GI,标普500,2008-12-09,906.48,916.26,885.38,888.67,-0.0231,0,7027050200
SPX.GI,标普500,2008-12-10,892.17,908.27,885.45,899.24,0.0119,0,6250001400
SPX.GI,标普500,2008-12-11,898.35,904.63,868.73,873.59,-0.0285,0,6617407800
SPX.GI,标普500,2008-12-12,871.79,883.24,851.35,879.73,0.007,0,6189262700
SPX.GI,标普500,2008-12-15,881.07,884.63,857.72,868.57,-0.0127,0,5377276900
SPX.GI,标普500,2008-12-16,871.53,914.66,871.53,913.18,0.0514,0,7300222700
SPX.GI,标普500,2008-12-17,908.16,918.85,895.94,904.42,-0.0096,0,6602235800
SPX.GI,标普500,2008-12-18,905.98,911.02,877.44,885.28,-0.0212,0,6838699300
SPX.GI,标普500,2008-12-19,886.96,905.47,883.02,887.88,0.0029,0,8135295600
SPX.GI,标普500,2008-12-22,887.2,887.37,857.09,871.63,-0.0183,0,5251999500
SPX.GI,标普500,2008-12-23,874.31,880.44,860.1,863.16,-0.0097,0,4283746800
SPX.GI,标普500,2008-12-24,863.87,869.79,861.44,868.15,0.0058,0,1608291000
SPX.GI,标普500,2008-12-26,869.51,873.74,866.52,872.8,0.0054,0,1929354600
SPX.GI,标普500,2008-12-29,872.37,873.7,857.07,869.42,-0.0039,0,3620238100
SPX.GI,标普500,2008-12-30,870.58,891.12,870.58,890.64,0.0244,0,4079621700
SPX.GI,标普500,2008-12-31,890.59,910.32,889.67,903.25,0.0142,0,4621038900
SPX.GI,标普500,2009-01-02,902.99,934.73,899.35,931.8,0.0316,0,4420224400
SPX.GI,标普500,2009-01-05,929.17,936.63,919.53,927.45,-0.0047,0,5862178800
SPX.GI,标普500,2009-01-06,931.17,943.85,927.28,934.7,0.0078,0,6615533200
SPX.GI,标普500,2009-01-07,927.45,927.45,902.37,906.65,-0.03,0,5972475400
SPX.GI,标普500,2009-01-08,905.73,910,896.81,909.73,0.0034,0,5732295400
SPX.GI,标普500,2009-01-09,909.91,911.93,888.31,890.35,-0.0213,0,5486433500
SPX.GI,标普500,2009-01-12,890.4,890.4,864.32,870.26,-0.0226,0,5773118300
SPX.GI,标普500,2009-01-13,869.79,877.02,862.02,871.79,0.0018,0,6241757600
SPX.GI,标普500,2009-01-14,867.28,867.28,836.93,842.62,-0.0335,0,6701285300
SPX.GI,标普500,2009-01-15,841.99,851.59,817.04,843.74,0.0013,0,8422898300
SPX.GI,标普500,2009-01-16,844.45,858.13,830.66,850.12,0.0076,0,7532262200
SPX.GI,标普500,2009-01-20,849.64,849.64,804.47,805.22,-0.0528,0,7651281700
SPX.GI,标普500,2009-01-21,806.77,841.72,804.3,840.24,0.0435,0,7782427400
SPX.GI,标普500,2009-01-22,839.74,839.74,811.29,827.5,-0.0152,0,7383756800
SPX.GI,标普500,2009-01-23,822.16,838.61,806.07,831.95,0.0054,0,7161414800
SPX.GI,标普500,2009-01-26,832.5,852.53,827.69,836.57,0.0056,0,6345349500
SPX.GI,标普500,2009-01-27,837.3,850.45,835.4,845.71,0.0109,0,5877357600
SPX.GI,标普500,2009-01-28,845.73,877.86,845.73,874.09,0.0336,0,7510462300
SPX.GI,标普500,2009-01-29,868.89,868.89,844.15,845.14,-0.0331,0,6211495500
SPX.GI,标普500,2009-01-30,845.69,851.66,821.67,825.88,-0.0228,0,6824560200
SPX.GI,标普500,2009-02-02,823.09,830.78,812.87,825.44,-0.0005,0,6435136700
SPX.GI,标普500,2009-02-03,825.69,842.6,821.98,838.51,0.0158,0,6725453800
SPX.GI,标普500,2009-02-04,837.77,851.85,829.18,832.23,-0.0075,0,7269360200
SPX.GI,标普500,2009-02-05,831.75,850.55,819.91,845.85,0.0164,0,8395972800
SPX.GI,标普500,2009-02-06,846.09,870.75,845.42,868.6,0.0269,0,8164205700
SPX.GI,标普500,2009-02-09,868.24,875.01,861.65,869.89,0.0015,0,6286413500
SPX.GI,标普500,2009-02-10,866.87,868.05,822.99,827.16,-0.0491,0,8422441800
SPX.GI,标普500,2009-02-11,827.41,838.22,822.3,833.74,0.008,0,6821999700
SPX.GI,标普500,2009-02-12,829.91,835.48,808.06,835.19,0.0017,0,7466875400
SPX.GI,标普500,2009-02-13,833.95,839.43,825.21,826.84,-0.01,0,5924130500
SPX.GI,标普500,2009-02-17,818.61,818.61,789.17,789.17,-0.0456,0,7561577800
SPX.GI,标普500,2009-02-18,791.06,796.17,780.43,788.42,-0.001,0,7044446400
SPX.GI,标普500,2009-02-19,787.91,797.58,777.03,778.94,-0.012,0,7098760500
SPX.GI,标普500,2009-02-20,775.87,778.69,754.25,770.05,-0.0114,0,9831805300
SPX.GI,标普500,2009-02-23,773.25,777.85,742.37,743.33,-0.0347,0,7813145100
SPX.GI,标普500,2009-02-24,744.69,775.49,744.69,773.14,0.0401,0,8788471200
SPX.GI,标普500,2009-02-25,770.64,780.12,752.89,764.9,-0.0107,0,8887570800
SPX.GI,标普500,2009-02-26,765.76,779.42,751.75,752.83,-0.0158,0,8111246300
SPX.GI,标普500,2009-02-27,749.93,751.27,734.52,735.09,-0.0236,0,10473613300
SPX.GI,标普500,2009-03-02,729.57,729.57,699.7,700.82,-0.0466,0,9287887400
SPX.GI,标普500,2009-03-03,704.44,711.67,692.3,696.33,-0.0064,0,9171755700
SPX.GI,标普500,2009-03-04,698.6,724.12,698.6,712.87,0.0238,0,9170625100
SPX.GI,标普500,2009-03-05,708.27,708.27,677.93,682.55,-0.0425,0,8983834700
SPX.GI,标普500,2009-03-06,684.04,699.09,666.79,683.38,0.0012,0,8889370300
SPX.GI,标普500,2009-03-09,680.76,695.27,672.88,676.53,-0.01,0,7450234700
SPX.GI,标普500,2009-03-10,679.28,719.6,679.28,719.6,0.0637,0,10150860700
SPX.GI,标普500,2009-03-11,719.59,731.92,713.85,721.36,0.0024,0,8690534200
SPX.GI,标普500,2009-03-12,720.89,752.63,714.76,750.74,0.0407,0,8921262700
SPX.GI,标普500,2009-03-13,751.97,758.29,742.46,756.55,0.0077,0,8035593200
SPX.GI,标普500,2009-03-16,758.84,774.53,753.37,753.89,-0.0035,0,9101201000
SPX.GI,标普500,2009-03-17,753.88,778.12,749.93,778.12,0.0321,0,7494449700
SPX.GI,标普500,2009-03-18,776.01,803.04,765.64,794.35,0.0209,0,10847549300
SPX.GI,标普500,2009-03-19,797.92,803.24,781.82,784.04,-0.013,0,10096630700
SPX.GI,标普500,2009-03-20,784.58,788.91,766.2,768.54,-0.0198,0,9151247700
SPX.GI,标普500,2009-03-23,772.31,823.37,772.31,822.92,0.0708,0,9009845900
SPX.GI,标普500,2009-03-24,820.6,823.65,805.48,806.12,-0.0204,0,7983924100
SPX.GI,标普500,2009-03-25,806.81,826.78,791.37,813.88,0.0096,0,9231896200
SPX.GI,标普500,2009-03-26,814.06,832.98,814.06,832.86,0.0233,0,8579821000
SPX.GI,标普500,2009-03-27,828.68,828.68,813.43,815.94,-0.0203,0,6899984700
SPX.GI,标普500,2009-03-30,809.07,809.07,779.81,787.53,-0.0348,0,7183988500
SPX.GI,标普500,2009-03-31,790.88,810.48,790.88,797.87,0.0131,0,7434127400
SPX.GI,标普500,2009-04-01,793.59,813.62,783.32,811.08,0.0166,0,7477345400
SPX.GI,标普500,2009-04-02,814.53,845.61,814.53,834.38,0.0287,0,9471542600
SPX.GI,标普500,2009-04-03,835.13,842.5,826.7,842.5,0.0097,0,7277328400
SPX.GI,标普500,2009-04-06,839.75,839.75,822.79,835.48,-0.0083,0,6620952900
SPX.GI,标普500,2009-04-07,834.12,834.12,814.53,815.55,-0.0239,0,6419420700
SPX.GI,标普500,2009-04-08,816.76,828.42,814.84,825.16,0.0118,0,6342188200
SPX.GI,标普500,2009-04-09,829.29,856.91,829.29,856.56,0.0381,0,8993183600
SPX.GI,标普500,2009-04-13,855.33,864.31,845.35,858.73,0.0025,0,7526976400
SPX.GI,标普500,2009-04-14,856.88,856.88,840.25,841.5,-0.0201,0,8916765700
SPX.GI,标普500,2009-04-15,839.44,852.93,835.58,852.06,0.0125,0,7605117200
SPX.GI,标普500,2009-04-16,854.54,870.35,847.04,865.3,0.0155,0,8195564600
SPX.GI,标普500,2009-04-17,865.18,875.63,860.87,869.6,0.005,0,9039618300
SPX.GI,标普500,2009-04-20,868.27,868.27,832.39,832.39,-0.0428,0,9307923400
SPX.GI,标普500,2009-04-21,831.25,850.09,826.83,850.08,0.0213,0,9066237300
SPX.GI,标普500,2009-04-22,847.26,861.78,840.57,843.55,-0.0077,0,9204706400
SPX.GI,标普500,2009-04-23,844.62,852.87,835.45,851.92,0.0099,0,8243046900
SPX.GI,标普500,2009-04-24,853.91,871.8,853.91,866.23,0.0168,0,8830569000
SPX.GI,标普500,2009-04-27,862.82,868.83,854.65,857.51,-0.0101,0,7002328000
SPX.GI,标普500,2009-04-28,854.48,864.48,847.12,855.16,-0.0027,0,6762495800
SPX.GI,标普500,2009-04-29,856.85,882.06,856.85,873.64,0.0216,0,7709989900
SPX.GI,标普500,2009-04-30,876.59,888.7,868.51,872.81,-0.001,0,8831508400
SPX.GI,标普500,2009-05-01,872.74,880.48,866.1,877.52,0.0054,0,6690591500
SPX.GI,标普500,2009-05-04,879.21,907.85,879.21,907.24,0.0339,0,8747795900
SPX.GI,标普500,2009-05-05,906.1,907.7,897.34,903.8,-0.0038,0,8580346200
SPX.GI,标普500,2009-05-06,903.95,920.28,903.95,919.53,0.0174,0,10411193700
SPX.GI,标普500,2009-05-07,919.58,929.58,901.36,907.39,-0.0132,0,11306679900
SPX.GI,标普500,2009-05-08,909.03,930.17,909.03,929.23,0.0241,0,10109573000
SPX.GI,标普500,2009-05-11,922.99,922.99,908.68,909.24,-0.0215,0,7778076600
SPX.GI,标普500,2009-05-12,910.52,915.57,896.46,908.35,-0.001,0,8408036800
SPX.GI,标普500,2009-05-13,905.4,905.4,882.8,883.92,-0.0269,0,8555156100
SPX.GI,标普500,2009-05-14,884.24,898.36,882.52,893.07,0.0104,0,7565300900
SPX.GI,标普500,2009-05-15,892.76,896.97,878.94,882.88,-0.0114,0,6866331200
SPX.GI,标普500,2009-05-18,886.07,910,886.07,909.71,0.0304,0,7053853000
SPX.GI,标普500,2009-05-19,909.67,916.39,905.22,908.13,-0.0017,0,7025856600
SPX.GI,标普500,2009-05-20,908.62,924.6,901.37,903.47,-0.0051,0,8494650000
SPX.GI,标普500,2009-05-21,900.42,900.42,879.61,888.33,-0.0168,0,7423871000
SPX.GI,标普500,2009-05-22,888.68,896.65,883.75,887,-0.0015,0,5246246600
SPX.GI,标普500,2009-05-26,887,911.76,881.46,910.33,0.0263,0,6796465900
SPX.GI,标普500,2009-05-27,909.95,913.84,891.87,893.06,-0.019,0,7043520200
SPX.GI,标普500,2009-05-28,892.96,909.45,887.6,906.83,0.0154,0,7032645100
SPX.GI,标普500,2009-05-29,907.02,920.02,903.56,919.14,0.0136,0,7565527300
SPX.GI,标普500,2009-06-01,923.26,947.77,923.26,942.87,0.0258,0,7874559300
SPX.GI,标普500,2009-06-02,942.87,949.38,938.46,944.74,0.002,0,7676004000
SPX.GI,标普500,2009-06-03,942.51,942.51,923.85,931.76,-0.0137,0,6974979500
SPX.GI,标普500,2009-06-04,932.49,942.47,929.32,942.46,0.0115,0,7000810700
SPX.GI,标普500,2009-06-05,945.67,951.69,934.13,940.09,-0.0025,0,6899099400
SPX.GI,标普500,2009-06-08,938.12,946.33,926.44,939.14,-0.001,0,5920763200
SPX.GI,标普500,2009-06-09,940.35,946.92,936.15,942.43,0.0035,0,5936008700
SPX.GI,标普500,2009-06-10,942.73,949.77,927.97,939.15,-0.0035,0,6919312100
SPX.GI,标普500,2009-06-11,939.04,956.23,939.04,944.89,0.0061,0,7223106300
SPX.GI,标普500,2009-06-12,943.44,946.3,935.66,946.21,0.0014,0,5888263600
SPX.GI,标普500,2009-06-15,942.45,942.45,919.65,923.72,-0.0238,0,6227270600
SPX.GI,标普500,2009-06-16,925.6,928,911.6,911.97,-0.0127,0,6508113900
SPX.GI,标普500,2009-06-17,911.89,918.44,903.78,910.71,-0.0014,0,7392649300
SPX.GI,标普500,2009-06-18,910.86,921.93,907.94,918.37,0.0084,0,6179967700
SPX.GI,标普500,2009-06-19,919.96,927.09,915.8,921.23,0.0031,0,8071307900
SPX.GI,标普500,2009-06-22,918.13,918.13,893.04,893.04,-0.0306,0,6906670700
SPX.GI,标普500,2009-06-23,893.46,898.69,888.86,895.1,0.0023,0,6579433400
SPX.GI,标普500,2009-06-24,896.31,910.85,896.31,900.94,0.0065,0,6363978500
SPX.GI,标普500,2009-06-25,899.45,921.42,896.27,920.26,0.0214,0,6680670700
SPX.GI,标普500,2009-06-26,918.84,922,913.03,918.9,-0.0015,0,10267699800
SPX.GI,标普500,2009-06-29,919.86,927.99,916.18,927.23,0.0091,0,5671838200
SPX.GI,标普500,2009-06-30,927.15,930.01,912.86,919.32,-0.0085,0,6604650800
SPX.GI,标普500,2009-07-01,920.82,931.92,920.82,923.33,0.0044,0,5561711700
SPX.GI,标普500,2009-07-02,921.24,921.24,896.42,896.42,-0.0291,0,5398303200
SPX.GI,标普500,2009-07-06,894.27,898.72,886.36,898.72,0.0026,0,6086807900
SPX.GI,标普500,2009-07-07,898.6,898.6,879.93,881.03,-0.0197,0,6081259200
